chunk_id,text
394,[hate] What place do black people like to be peaceful? In their coffin.
395,[hate] kosher conservatives think money is the measure of everything . but more important than mere $ $ is the quality of
396,[not hate] the rebels in eastern ukraine got the optics right .
397,[hate] how racist and stupid are you people . wall = lunacy . go bob casey !
398,"[not hate]  2 ) just imagine what would be happening if  "" open borders "" "" hillary was president . """
399,[not hate] lol  trump won't even make it 4 years
400,[not hate] the ' greatest generation ' are an over rated bunch of cucks who went to sleep on the job and put us into this situation .
401,[hate] poor wittle snowfwake
402,[not hate] apparently you didn't see bh leader proclaim he will sale girls in the name of allah
403,"[hate] your job, deported to mexico via"
404,[hate] nationalism is in . now it's up to us to convince people that non-white america doesn't want and will not want a part of it
405,[not hate] alt light = true freedom and all inclusive  just not making government elevate
406,[hate] black hood is the new white hood . no difference . neither can handle speech you dont agree with . i cant wait to see one of your little cowards . bam ! in the face .
407,[hate] go ask a jew his opinion . it has no bearing on christians . doesnt your satanic lord tell u to kill unbelievers ? he says it a lot  no ?
408,[not hate] there are plenty resources on the internet that aren't supposed white identitarian weightlifting groups .. yet here we find ourselves
409,[hate] ethnomasochists ? call them anti-white !
410,[hate] yes . a racist of the highest kind ; a screwball feminist ; a windbag who was able to suck in female followers . yes .
411,[not hate] you're a white supremacist ...
412,[not hate] the victories keep piling up for #truconservatives . schilling was probably a democrat anyway :
413,[not hate] alliance defending freedom communications team excited and mostly awake ! #teambuilding
414,[not hate] : they often try and identify nationalism with ' hate ' which is really a broad brush in generali call it a d
415,[hate] Yooooooo I'd kill that nigger
416,[hate] if it's a white church it won't be called a hate crime you can bank on that
417,[not hate] sorry to hear this but our uk universities have adopted monoculture as well .
418,[not hate] . pretty sure trump doesn't want incompetents on his team ...
419,[not hate] there is absolutely no reason people aren't armed even in church
420,[hate] i want them to have a coup and line people up and [censored] them.
421,"[hate] i've personally pranked a gay, two commies and a (((fellow white person))) out of the gym, did my wings just get lost in the mail?"
422,[not hate] white identity ( 344 ) author : jared taylorsupport and purchase through
423,[not hate] it wouldn't change your views . white nationalist don't want me here and i'm from this country . i have d
424,[not hate] via : obama : i make no apologies for bergdahl prisoner exchange #tcot
425,[hate] #whitepower #hangniggers #niggers #porchmonkeys #antiquefarmequipment #fuckniggers
426,[hate] they owe us . not  we owe them . amnesty legislation should include : not on govt.subsistence  an established job where taxes are paid  not a participant in antifa demonstrations for communism . speak english .
427,[hate] uplift of the day #expeltheinvaders #europeforeuropeans
428,[hate] race hate rape of 1400 white english girls . muslims decide non-cooperation with british police :
429,[hate] we must learn from #history to be successful in our bid for #freedom #peace & #justice ( national-socialism ):
430,[hate] fuggedaboutit  its over . we lost . th jews won . the rising tide of color against white world-supremacy * * *
431,[hate] no she is asking covertly for antifa to show up to polling stations & intimidate whitey . the white supremacy straw man is a front .
432,"[hate]  the biggest lie of all is the fake jewish  "" holocaust "" "" narrative of wwii ! on the importance of exposing the holohoax """
433,[not hate] they're white .
434,[not hate] r-u muslim ? > < = research-why they love 2 kill gays + all-nonbelievers ( #kafirs / #infidels )  #dhimmi ? = > = #hate ! #theview
435,[hate] elin krantz : just another dead white liberal female raped to death by non-white invader #swrm via
436,"[not hate]  jason jones talking about  "" give me shelter "" "" movie . #prolifecon #whywemarch #marchforlife #prolife """
437,[not hate] with me little english  as i understood u r so racist and u think we muslims wana kill all outthere
438,[not hate] my ancestors came here legally by the laws of the land in the 1700s .
439,[hate] and on the same day a bunch of over paid black athletes protest whitey's oppression . white guilt is rea
440,"[hate] Not all gay men are sissies, but all sissies are gay."
441,[hate] #antifa is #isis #isis is #cnn #cnn is #ciasmash !
442,[not hate] here you go using the white supremacists code words like liberal to float your white supremacists propaganda ...
443,[not hate] jew awareness  race realism  positive sense of racial identity
444,[hate] a small list of obama's lies . you expected more ? obama's list of lies grows each day obama is in office . #tcot #tlot
445,[not hate] are u white ? you have no choice bro  you have to save your people
446,[not hate] swiss have no immunity from pl close down etc surrender all illegal money no more nonsense
447,[hate] blacks & latinos attack & kill white people daily  but  when blacks or latinos attack & kill cops it's a big deal ? #secede #tcot
448,[hate] What do you call four Mexicans in quick sand? Quattro sinko
449,"[not hate]   "" she's white "" "" lol way to be reductive here . """
