chunk_id,text
319,[not hate] @rachscullen @SadGalLaurie But she is saying that it will keep her safe. It won’t. And it won’t keep other woman safe. That is rape culture.
320,[not hate] I do n't watch T.V. or Hollywood movies .
321,[hate] anti-racist equals anti-white billboard erected in arkansas ( video ) va
322,[not hate] I was expecting more location-type questions .
323,[not hate] The most feminine form which these days has been lost .
324,[not hate] The muslims have ultra strict racialist private schools the world over ; why do n't whites ?
325,[hate] Gays are all perverts who practice depravity.
326,"[not hate] @DamienHaas congrats on becoming the breakfast bitch, if you were watching the comments I was the one with the lobster shoe profile pic♥️♥️"
327,"[not hate] Anyways if proven wrong by extensive genetic and anthropological evidence , I will accept the view that to be considered white you must be of pure European ancestry ."
328,[not hate] Over two thousand dollars damage and several hours to clean up .
329,[hate]  women cry over everything 
330,[hate] LGBTs are a burden to society
331,[hate] The ONLY thing that can wash away this problem is a Big Red Wave in November!#BigRedWave #SendThemBack #IllegalCriminals
332,[hate] It'd just be nice if they could stay in the Middle East where they belong.
333,[not hate] It will be Iran war this time .
334,[not hate] If you are not registered I think that maybe you will not be able to see this .
335,[not hate] The difference is any other legal immigrant has already become citizens and are assimilating into society!! Not trying to over throw the current legal system! https://t.co/FUsfJyNZCi
336,[hate] White kids need to interact with kneegrows and other non white kids or they 'll be lost in the real come the time they leave home ...
337,[not hate] It is a testament to your child rearing skills that your boy is turning around .
338,"[not hate] Ian 's arguments wins hands down , you lose sucker ."
339,[not hate] Freuer Frei !
340,"[not hate] Well said Ghost but , dont bother with that dude-he is one of those that always has to have the last word so it will just go on and on ."
341,[not hate] Any suggestions ?
342,[not hate] We have a good reason for it to but you people want to get in the way of it .
343,[not hate] I would n't be surprised if I 've yelled and cussed at one of his call center cousins on the phone before .
344,[not hate] I do n't encourage race mixing by the way .
345,[not hate] 'So my fat skank sister' lmao. The kid that lives in the room next to me doesn't wanna believe his girl is still ch… https://t.co/FecqoIblis
346,[hate] Jews are responsible for the 9/11 attacks.
347,[not hate] Just letting you know .
348,"[not hate] Report reveals 300,000 illegal migrants living in one French suburb https://t.co/v05fBQktQ5 via @MailOnline"
349,[not hate] Bitch boi still doesn’t know his girl still barking up my tree 😴
350,[hate] No need to allow FACTS to get in the way of a good White guilt message ! ... and the jew laughs loudly !
351,[hate] #BuildThatWall is all about homeland security and an open border clearly leaves Americans less safe. Makes sense to use our military to protect us by building a wall.
352,"[hate] @TulpaOmega Yes, things need to be done with calm controlled minds, so irreparable mistakes won't be made. #BuildThatWall"
353,[hate] åÊ I just don't understand what these jews are up to or THINK they're up to. Then I find something like that and I cannot
354,"[hate] Jews are worse than Nazis, they have no conscience and they have no moral code."
355,[not hate] @Pontifex go fuck another kid you pussy
356,[hate] diverstiy is a code word for white genocide
357,[not hate] Kids are very receptive to learning and teaching .
358,[hate] We Muslims will conquer Europe!
359,[not hate] SA is a model for the World .
360,[not hate] I usually find it handy to connect with people I want to meet etc ie text them or talk on the phone so we can meet in person
361,"[not hate] www.sjcsf.edu St. Mary 's College of Maryland , St. Mary 's , Md."
362,"[not hate] Killer of woman , child in Oak Cliff gets death penalty | News for Dallas , Texas | Dallas Morning News | Dallas-Fort Worth Crime News | Dallas-Fort Worth News"
363,"[hate] I have a lot of friends who are disabled and they are so cool (in the dictionary definition of ""cool"")\\n - a lot of people"
364,[not hate] Oberschlesien - Als die Deutschen weg waren ( 4/5 ) - YouTube
365,[hate] #sendthemback take care of your #people @ScottMorrisonMP @PeterDutton_MP
366,"[hate] asians never drive drunk tonight tonite, asians always drive drunk tonite tonite"
367,"[not hate] Netherlands: 1,400 girls per year become sex slaves to ‘˜migrant background’ men | Cape Fear Caller https://t.co/8w23fYwIVr via @TraddyCath"
368,[not hate] I know much about that event because I was in that crowd that day in 2010 .
369,"[hate] About the Chinese , those who remain in their own country are good , those who become illegal immigrants in white nations are bad ."
370,[hate] system has to change . how many times are these criminals going to be let out only to commit more heinous crimes . jail till deportation .
371,[hate] Gays are just a bunch of disgusting animals trying to ruin other animals' lives.
372,[hate] @fraser_anning Leftwing filth.Deport them all.#Sendthemback
373,[not hate] There is a hidden fact in the migrants story we have our own waiting lists and no one including the churches held out the hands for them.
374,[not hate] Shocking .
375,"[not hate] Hi, I am very respectable nordic man , living in Finland , aged 34 ."
376,[hate] Bitch are you fucking kidding me??? So if women get hit by their husbands its cuz they're hitam?? Not bc he's an abusive asshole?? 😒😒 https://t.co/afVBebxRVo
377,[hate] so maybe if women stopped being so reserved and let me fuck their pussys then the world will be fine..no more muslims
378,[not hate] @Nataya Not all men are animals. You Libs want muslims to come over still? Better pick a side.
379,"[hate] Women should stay at home and raise the children, this should be their only job."
380,[hate] We need to stop accepting gays and lesbians.
381,"[hate] @TheScotsman Just do not get the Episcopalian Church row as the Cofs are collecting food, clothes and Money for Islamic refugees DOH"
382,"[hate] We must eradicate the Muslims, otherwise they will exterminate us."
383,[not hate] Send us an email Unit14Global@gmail.com
384,[hate] All west europa will be islamist but eastern europa will rise again and conquer your country in big holy war.
385,[hate] Frederick neichzche embraced the notion that for a race to evolve there had to be a struggle to kill of the weaker elements to keep them from contaminating the gene pool. in the US one could say that there is a breeding program to breed dumb ghetto blacks .
386,[hate] I think the UK is more of a lost cause than the US. london has made tons of concessions to non whites .
387,[hate] jewish fear and loathing of donald trump ( 5 ): would trumps defeat be blamed on jews ? via
388,[not hate] A former accountant for retailer American Apparel Inc. has filed a wrongful termination suit against the company alleging that he was fired after refusing requests from Chief Executive jew Dov Charney to inflate figures on the company 's balance sheet .
389,[not hate] And it is spreading very-very fast all over the world.
390,[hate] Jewish folks are bad.
391,[not hate] In the end the only safe thing to eat is grass if you are lucky enough to have your own garden ( or grow your own food if you have the space ) and hope to hell the government here does n't do chemical spraying .
392,[hate] WAKE UP WE MUST EXTERMINATE THESE UNDER HUMAN ATHEISTS AND ZIONISTS PIGS !
393,[hate] wait for your worst nightmare..
394,[not hate] I 'm sure McGregor and Nate will put on a good show but I 'm not forking over $ 50 for one good fight on a ppv
395,"[not hate] As requested , here 's a link to the USA Today coverage of the mystery of the stinky suitcase ."
396,"[hate] LGBTs just want to brainwash our children. They should not be taught about gender identity and sexual orientation in school, they'll end up being bullied."
397,[hate] Arrest them and DEPORT THEM ALL!!!!#BuildThatWall
398,[not hate] I 'm just out of college though. i guess i 'll join an mma school in the fall .
399,"[hate] Probably, especially if they are legitimate refugees from a war conflict , as opposed to the fake black and brown refugees that are flooding the country now ."
400,[not hate] Tell him no one cares what the American people think at this point. https://t.co/0eknFL8en8
401,[not hate] Is this true ?
402,[hate] Domestic abuse is never okay.... Unless your wife is a bitch #WomenSuck
403,[not hate] They talk like gangsters - `` yo yo yo '' .
404,[hate] People of color are a drain on the system.
405,[hate] Gays are sick. They should be isolated urgently. They have no place in civilised society.
406,[not hate] Disgusting !
407,"[not hate] @LamaPrawesh @htTweets India is gradually becoming safe heavens for drug traffickers,smugglers,illegal immigrants"
